"seqnames" "start" "end" "width" "strand"
"2877" "chr2" 220110132 220110191 60 "*"
"2878" "chr2" 220136911 220144039 7129 "*"
"2879" "chr2" 220151623 220154344 2722 "*"
"2880" "chr2" 220174296 220192130 17835 "*"
"2881" "chr2" 220197900 220238179 40280 "*"
"2882" "chr2" 220264730 220283098 18369 "*"
"2883" "chr2" 220291462 220299699 8238 "*"
"2884" "chr2" 220358355 220363586 5232 "*"
"2885" "chr2" 220371719 220378891 7173 "*"
"2886" "chr2" 220403495 220403668 174 "*"
"2887" "chr2" 220415318 220415449 132 "*"
"2888" "chr2" 220436269 220436953 685 "*"
"2889" "chr2" 220440436 220462595 22160 "*"
"2890" "chr2" 220481174 220492291 11118 "*"
"2891" "chr2" 220506703 220771222 264520 "*"
"2892" "chr2" 220771287 222282746 1511460 "*"
"2893" "chr2" 222437011 223064605 627595 "*"
"2894" "chr2" 223169937 223289321 119385 "*"
"2895" "chr2" 223423618 223436161 12544 "*"
"2896" "chr2" 223520828 223536456 15629 "*"
"2897" "chr2" 223574650 223725731 151082 "*"
"2898" "chr2" 223808120 223916647 108528 "*"
"2899" "chr2" 223920358 224461657 541300 "*"
"2900" "chr2" 224467218 224620046 152829 "*"
"2901" "chr2" 224702320 224740064 37745 "*"
"2902" "chr2" 224810053 224822120 12068 "*"
"2903" "chr2" 224832432 224839764 7333 "*"
"2904" "chr2" 224904037 225243414 339378 "*"
"2905" "chr2" 225266712 225334866 68155 "*"
"2906" "chr2" 225450115 225629806 179692 "*"
"2907" "chr2" 225907331 226265601 358271 "*"
"2908" "chr2" 226595472 227007509 412038 "*"
"2909" "chr2" 227044779 227523425 478647 "*"
"2910" "chr2" 227523510 227596032 72523 "*"
"2911" "chr2" 227663507 227700670 37164 "*"
"2912" "chr2" 227863924 227867426 3503 "*"
"2913" "chr2" 228029276 228029280 5 "*"
"2914" "chr2" 228222553 228226873 4321 "*"
"2915" "chr2" 228244023 228336847 92825 "*"
"2916" "chr2" 228425939 228474805 48867 "*"
"2917" "chr2" 228498037 228549925 51889 "*"
"2918" "chr2" 228582746 228678557 95812 "*"
"2919" "chr2" 228682281 228736326 54046 "*"
"2920" "chr2" 228789027 228844669 55643 "*"
"2921" "chr2" 229046362 229888688 842327 "*"
"2922" "chr2" 230136058 230222344 86287 "*"
"2923" "chr2" 230579287 230631929 52643 "*"
"2924" "chr2" 230786656 230787206 551 "*"
"2925" "chr2" 230948017 231033644 85628 "*"
"2926" "chr2" 231268446 231280870 12425 "*"
"2927" "chr2" 231410318 231555635 145318 "*"
"2928" "chr2" 231565245 231577556 12312 "*"
"2929" "chr2" 231685791 231729620 43830 "*"
"2930" "chr2" 231743964 231751260 7297 "*"
"2931" "chr2" 231769233 231772032 2800 "*"
"2932" "chr2" 231825692 231849082 23391 "*"
"2933" "chr2" 231860748 231860838 91 "*"
"2934" "chr2" 231889771 231902280 12510 "*"
"2935" "chr2" 231914428 231921577 7150 "*"
"2936" "chr2" 232037541 232063293 25753 "*"
"2937" "chr2" 232238607 232260334 21728 "*"
"2938" "chr2" 232265876 232319458 53583 "*"
"2939" "chr2" 232329206 232373136 43931 "*"
"2940" "chr2" 232379051 232387870 8820 "*"
"2941" "chr2" 232395183 232457574 62392 "*"
"2942" "chr2" 232458995 232573234 114240 "*"
"2943" "chr2" 232578251 232597146 18896 "*"
"2944" "chr2" 232645975 232646444 470 "*"
"2945" "chr2" 232673435 232756951 83517 "*"
"2946" "chr2" 232757009 232786804 29796 "*"
"2947" "chr2" 232791039 232826292 35254 "*"
"2948" "chr2" 233208679 233243347 34669 "*"
"2949" "chr2" 233247600 233250459 2860 "*"
"2950" "chr2" 233251755 233271551 19797 "*"
"2951" "chr2" 233275425 233320832 45408 "*"
"2952" "chr2" 233324743 233344536 19794 "*"
"2953" "chr2" 233352533 233385172 32640 "*"
"2954" "chr2" 233390426 233390869 444 "*"
"2955" "chr2" 233401376 233404436 3061 "*"
"2956" "chr2" 233411114 233412778 1665 "*"
"2957" "chr2" 233415284 233415356 73 "*"
"2958" "chr2" 233448350 233470766 22417 "*"
"2959" "chr2" 233547492 233562014 14523 "*"
"2960" "chr2" 233725290 233734993 9704 "*"
"2961" "chr2" 233741108 233743395 2288 "*"
"2962" "chr2" 233877952 233897381 19430 "*"
"2963" "chr2" 233899768 233925035 25268 "*"
"2964" "chr2" 234116550 234160216 43667 "*"
"2965" "chr2" 234204321 234216308 11988 "*"
"2966" "chr2" 234255702 234263152 7451 "*"
"2967" "chr2" 234380744 234384164 3421 "*"
"2968" "chr2" 234475429 234526290 50862 "*"
"2969" "chr2" 234681952 234745485 63534 "*"
"2970" "chr2" 234763213 234774089 10877 "*"
"2971" "chr2" 234777056 234826042 48987 "*"
"2972" "chr2" 234928167 234959345 31179 "*"
"2973" "chr2" 234985777 235401685 415909 "*"
"2974" "chr2" 235405694 235860627 454934 "*"
"2975" "chr2" 235964359 236402732 438374 "*"
"2976" "chr2" 237040445 237074306 33862 "*"
"2977" "chr2" 237076653 237103514 26862 "*"
"2978" "chr2" 237172989 237232789 59801 "*"
"2979" "chr2" 237416179 237469423 53245 "*"
"2980" "chr2" 237490995 237994083 503089 "*"
"2981" "chr2" 238007490 238232654 225165 "*"
"2982" "chr2" 238322851 238395052 72202 "*"
"2983" "chr2" 238463962 238475216 11255 "*"
"2984" "chr2" 238475819 238482964 7146 "*"
"2985" "chr2" 238499770 238536223 36454 "*"
"2986" "chr2" 238690291 238707387 17097 "*"
"2987" "chr2" 238751452 238768186 16735 "*"
"2988" "chr2" 238820756 238875586 54831 "*"
"2989" "chr2" 239008055 239008950 896 "*"
"2990" "chr2" 239041929 239047362 5434 "*"
"2991" "chr2" 239061548 239079042 17495 "*"
"2992" "chr2" 239112325 239133753 21429 "*"
"2993" "chr2" 239140319 239140326 8 "*"
"2994" "chr2" 239142986 239146907 3922 "*"
"2995" "chr2" 239148682 239152678 3997 "*"
"2996" "chr2" 239198744 239229184 30441 "*"
"2997" "chr2" 239309542 239335625 26084 "*"
"2998" "chr2" 239360892 239419330 58439 "*"
"2999" "chr2" 239464141 239756672 292532 "*"
"3000" "chr2" 239832238 239840997 8760 "*"
"3001" "chr2" 239847966 239969863 121898 "*"
"3002" "chr2" 240323347 240684553 361207 "*"
"3003" "chr2" 240722357 240882431 160075 "*"
"3004" "chr2" 240882512 240896788 14277 "*"
"3005" "chr2" 240964820 240968907 4088 "*"
"3006" "chr2" 240969847 240981229 11383 "*"
"3007" "chr2" 240982400 240984493 2094 "*"
"3008" "chr2" 240985490 241065979 80490 "*"
"3009" "chr2" 241075765 241078445 2681 "*"
"3010" "chr2" 241080074 241375114 295041 "*"
"3011" "chr2" 241407496 241418838 11343 "*"
"3012" "chr2" 241503432 241508003 4572 "*"
"3013" "chr2" 241518150 241526132 7983 "*"
"3014" "chr2" 241570677 241615834 45158 "*"
"3015" "chr2" 241622324 241631261 8938 "*"
"3016" "chr2" 241637901 241653180 15280 "*"
"3017" "chr2" 241759726 241808161 48436 "*"
"3018" "chr2" 241818537 241825464 6928 "*"
"3019" "chr2" 241835574 241894035 58462 "*"
"3020" "chr2" 241906869 241938254 31386 "*"
"3021" "chr2" 242033644 242034544 901 "*"
"3022" "chr2" 242041748 242045513 3766 "*"
"3023" "chr2" 242122440 242127923 5484 "*"
"3024" "chr2" 242164792 242166681 1890 "*"
"3025" "chr2" 242293442 242295663 2222 "*"
"3026" "chr2" 242448988 242483800 34813 "*"
"3027" "chr2" 242513554 242523819 10266 "*"
"3028" "chr2" 242576726 242577026 301 "*"
"3029" "chr2" 242613272 242615156 1885 "*"
"3030" "chr2" 242626384 242641455 15072 "*"
"3031" "chr2" 242668897 242674029 5133 "*"
"3032" "chr2" 242708232 242716239 8008 "*"
"3033" "chr2" 242743703 242750159 6457 "*"
"3034" "chr2" 242758740 242792032 33293 "*"
"3035" "chr2" 242801059 242811885 10827 "*"
"3036" "chr2" 242815483 243030843 215361 "*"
"3037" "chr2" 243102470 243199373 96904 "*"
"3038" "chr3" 1 238278 238278 "*"
"3039" "chr3" 451098 1134619 683522 "*"
"3040" "chr3" 1445279 2140549 695271 "*"
"3041" "chr3" 3099646 3108007 8362 "*"
"3042" "chr3" 3152059 3168599 16541 "*"
"3043" "chr3" 3221402 3823035 601634 "*"
"3044" "chr3" 4508967 4535031 26065 "*"
"3045" "chr3" 4889525 4938492 48968 "*"
"3046" "chr3" 5026866 5163929 137064 "*"
"3047" "chr3" 5222602 5229330 6729 "*"
"3048" "chr3" 5261651 5291861 30211 "*"
"3049" "chr3" 5291941 6902801 1610861 "*"
"3050" "chr3" 7783219 8235935 452717 "*"
"3051" "chr3" 8543345 8543492 148 "*"
"3052" "chr3" 8609812 8613467 3656 "*"
"3053" "chr3" 8616355 8661085 44731 "*"
"3054" "chr3" 8788452 8792094 3643 "*"
"3055" "chr3" 8811301 8918879 107579 "*"
"3056" "chr3" 9005160 9022275 17116 "*"
"3057" "chr3" 9291370 9391372 100003 "*"
"3058" "chr3" 9439175 9439402 228 "*"
"3059" "chr3" 9519839 9540044 20206 "*"
"3060" "chr3" 9595487 9691116 95630 "*"
"3061" "chr3" 9744079 9745509 1431 "*"
"3062" "chr3" 9771593 9773433 1841 "*"
"3063" "chr3" 9789700 9791627 1928 "*"
"3064" "chr3" 9811669 9821647 9979 "*"
"3065" "chr3" 9896823 9908393 11571 "*"
"3066" "chr3" 10067821 10068112 292 "*"
"3067" "chr3" 10149916 10157332 7417 "*"
"3068" "chr3" 10168875 10183318 14444 "*"
"3069" "chr3" 10195355 10206562 11208 "*"
"3070" "chr3" 10285428 10290176 4749 "*"
"3071" "chr3" 10335134 10342614 7481 "*"
"3072" "chr3" 10362859 10365706 2848 "*"
"3073" "chr3" 10749717 10801168 51452 "*"
"3074" "chr3" 10805878 10857916 52039 "*"
"3075" "chr3" 10980147 11034419 54273 "*"
"3076" "chr3" 11080936 11178778 97843 "*"
"3077" "chr3" 11304940 11314009 9070 "*"
"3078" "chr3" 11762221 11831918 69698 "*"
"3079" "chr3" 11888353 12045861 157509 "*"
"3080" "chr3" 12233533 12328983 95451 "*"
"3081" "chr3" 12475856 12525930 50075 "*"
"3082" "chr3" 12581123 12581279 157 "*"
"3083" "chr3" 12586964 12598512 11549 "*"
"3084" "chr3" 12705701 12775391 69691 "*"
"3085" "chr3" 12810957 12838170 27214 "*"
"3086" "chr3" 12876314 12876443 130 "*"
"3087" "chr3" 12883082 12938541 55460 "*"
"3088" "chr3" 13114618 13357736 243119 "*"
"3089" "chr3" 13461810 13521223 59414 "*"
"3090" "chr3" 13547925 13573823 25899 "*"
"3091" "chr3" 13679923 13692220 12298 "*"
"3092" "chr3" 13788133 13860081 71949 "*"
"3093" "chr3" 13921619 13974552 52934 "*"
"3094" "chr3" 13978445 13978806 362 "*"
"3095" "chr3" 14107482 14153576 46095 "*"
"3096" "chr3" 14166372 14166439 68 "*"
"3097" "chr3" 14185181 14186647 1467 "*"
"3098" "chr3" 14220173 14220227 55 "*"
"3099" "chr3" 14239870 14444075 204206 "*"
"3100" "chr3" 14583589 14693252 109664 "*"
"3101" "chr3" 14714167 14716605 2439 "*"
"3102" "chr3" 14814544 14860468 45925 "*"
"3103" "chr3" 15106817 15111579 4763 "*"
"3104" "chr3" 15140656 15206868 66213 "*"
"3105" "chr3" 15247467 15247732 266 "*"
"3106" "chr3" 15294424 15295690 1267 "*"
"3107" "chr3" 15382902 15451376 68475 "*"
"3108" "chr3" 15469043 15469063 21 "*"
"3109" "chr3" 15484121 15491639 7519 "*"
"3110" "chr3" 15643131 15643139 9 "*"
"3111" "chr3" 15687326 15708743 21418 "*"
"3112" "chr3" 15901054 15915277 14224 "*"
"3113" "chr3" 15915357 15935568 20212 "*"
"3114" "chr3" 16271254 16298567 27314 "*"
"3115" "chr3" 16306497 16306666 170 "*"
"3116" "chr3" 16555223 16628300 73078 "*"
"3117" "chr3" 16647007 16844158 197152 "*"
"3118" "chr3" 17132099 17198653 66555 "*"
"3119" "chr3" 17784241 18004063 219823 "*"
"3120" "chr3" 18310411 18389132 78722 "*"
"3121" "chr3" 18480266 19190016 709751 "*"
"3122" "chr3" 19577136 19920965 343830 "*"
"3123" "chr3" 19988502 19988571 70 "*"
"3124" "chr3" 20053766 20081523 27758 "*"
"3125" "chr3" 20195897 20202084 6188 "*"
"3126" "chr3" 20227920 21447217 1219298 "*"
"3127" "chr3" 21448178 21462489 14312 "*"
"3128" "chr3" 22414124 23244652 830529 "*"
"3129" "chr3" 23648883 23847383 198501 "*"
"3130" "chr3" 23933132 23933571 440 "*"
"3131" "chr3" 24022110 24141464 119355 "*"
"3132" "chr3" 24144739 24158644 13906 "*"
"3133" "chr3" 24541503 24562852 21350 "*"
"3134" "chr3" 24562927 25215822 652896 "*"
"3135" "chr3" 25706431 25760434 54004 "*"
"3136" "chr3" 25831531 25831562 32 "*"
"3137" "chr3" 25836026 25900022 63997 "*"
"3138" "chr3" 25915187 26664299 749113 "*"
"3139" "chr3" 26752266 27152393 400128 "*"
"3140" "chr3" 27410913 27414211 3299 "*"
"3141" "chr3" 27525912 27757439 231528 "*"
"3142" "chr3" 27764207 28283123 518917 "*"
"3143" "chr3" 28361264 28363843 2580 "*"
"3144" "chr3" 28390619 28390659 41 "*"
"3145" "chr3" 28566633 28616768 50136 "*"
"3146" "chr3" 28799829 29322802 522974 "*"
"3147" "chr3" 30051887 30647993 596107 "*"
"3148" "chr3" 30735634 30767691 32058 "*"
"3149" "chr3" 30936154 31574490 638337 "*"
"3150" "chr3" 31677557 31699402 21846 "*"
"3151" "chr3" 32033229 32148002 114774 "*"
"3152" "chr3" 32210208 32280170 69963 "*"
"3153" "chr3" 32411814 32433162 21349 "*"
"3154" "chr3" 32496334 32522803 26470 "*"
"3155" "chr3" 32544404 32567462 23059 "*"
"3156" "chr3" 32612367 32726636 114270 "*"
"3157" "chr3" 32815368 32859509 44142 "*"
"3158" "chr3" 32933772 32993065 59294 "*"
"3159" "chr3" 32996404 33038099 41696 "*"
"3160" "chr3" 33138695 33155449 16755 "*"
"3161" "chr3" 33189266 33191536 2271 "*"
"3162" "chr3" 33260708 33318933 58226 "*"
"3163" "chr3" 33481898 33537738 55841 "*"
"3164" "chr3" 33759706 33840062 80357 "*"
"3165" "chr3" 33911200 35680665 1769466 "*"
"3166" "chr3" 35835989 36422096 586108 "*"
"3167" "chr3" 36589497 36753912 164416 "*"
"3168" "chr3" 36781353 36868307 86955 "*"
"3169" "chr3" 36986549 37027356 40808 "*"
"3170" "chr3" 37034796 37034840 45 "*"
"3171" "chr3" 37217852 37284681 66830 "*"
"3172" "chr3" 37408371 37427799 19429 "*"
"3173" "chr3" 37476989 37493812 16824 "*"
"3174" "chr3" 37861282 37903668 42387 "*"
"3175" "chr3" 38025961 38029529 3569 "*"
"3176" "chr3" 38048677 38048986 310 "*"
"3177" "chr3" 38071155 38080695 9541 "*"
"3178" "chr3" 38178734 38179968 1235 "*"
"3179" "chr3" 38184513 38207025 22513 "*"
"3180" "chr3" 38296980 38307297 10318 "*"
"3181" "chr3" 38319807 38323788 3982 "*"
"3182" "chr3" 38359860 38388250 28391 "*"
"3183" "chr3" 38456468 38492517 36050 "*"
"3184" "chr3" 38534634 38537762 3129 "*"
"3185" "chr3" 38567797 38589552 21756 "*"
"3186" "chr3" 38691165 38738836 47672 "*"
"3187" "chr3" 38835502 38887259 51758 "*"
"3188" "chr3" 38992053 39093506 101454 "*"
"3189" "chr3" 39149131 39149151 21 "*"
"3190" "chr3" 39180395 39183341 2947 "*"
"3191" "chr3" 39196054 39224705 28652 "*"
"3192" "chr3" 39234086 39304984 70899 "*"
"3193" "chr3" 39323227 39371196 47970 "*"
"3194" "chr3" 39375172 39424814 49643 "*"
"3195" "chr3" 39438820 39448203 9384 "*"
"3196" "chr3" 39454033 39509063 55031 "*"
"3197" "chr3" 39570989 39851302 280314 "*"
"3198" "chr3" 40353916 40428672 74757 "*"
"3199" "chr3" 40494800 40498782 3983 "*"
"3200" "chr3" 40503864 40518603 14740 "*"
"3201" "chr3" 40531729 40547529 15801 "*"
"3202" "chr3" 40559713 40566375 6663 "*"
"3203" "chr3" 40581044 41236400 655357 "*"
"3204" "chr3" 41281940 41288089 6150 "*"
"3205" "chr3" 42003661 42132745 129085 "*"
"3206" "chr3" 42267383 42299317 31935 "*"
"3207" "chr3" 42307663 42438574 130912 "*"
"3208" "chr3" 42452066 42530790 78725 "*"
"3209" "chr3" 42579066 42589458 10393 "*"
"3210" "chr3" 42690234 42695175 4942 "*"
"3211" "chr3" 42709073 42727010 17938 "*"
"3212" "chr3" 42733939 42734154 216 "*"
"3213" "chr3" 42744320 42749873 5554 "*"
"3214" "chr3" 42814746 42824399 9654 "*"
"3215" "chr3" 42846028 42846245 218 "*"
"3216" "chr3" 42941827 42947401 5575 "*"
"3217" "chr3" 42960826 42977833 17008 "*"
"3218" "chr3" 42984284 43020758 36475 "*"
"3219" "chr3" 43101704 43120720 19017 "*"
"3220" "chr3" 43147576 43328003 180428 "*"
"3221" "chr3" 43393455 43407817 14363 "*"
"3222" "chr3" 43663561 43732374 68814 "*"
"3223" "chr3" 43764218 44155703 391486 "*"
"3224" "chr3" 44155803 44283377 127575 "*"
"3225" "chr3" 44373591 44379610 6020 "*"
"3226" "chr3" 44450941 44481261 30321 "*"
"3227" "chr3" 44561227 44596712 35486 "*"
"3228" "chr3" 44624974 44626455 1482 "*"
"3229" "chr3" 44637558 44666510 28953 "*"
"3230" "chr3" 44689964 44690232 269 "*"
"3231" "chr3" 44702284 44754134 51851 "*"
"3232" "chr3" 44765324 44771097 5774 "*"
"3233" "chr3" 44778576 44790235 11660 "*"
"3234" "chr3" 44803174 44803208 35 "*"
"3235" "chr3" 44894749 44903379 8631 "*"
"3236" "chr3" 44907155 44916097 8943 "*"
"3237" "chr3" 44956089 44956752 664 "*"
"3238" "chr3" 45054159 45067758 13600 "*"
"3239" "chr3" 45077564 45123768 46205 "*"
"3240" "chr3" 45187915 45265955 78041 "*"
"3241" "chr3" 45267815 45430074 162260 "*"
"3242" "chr3" 45590329 45636322 45994 "*"
"3243" "chr3" 45730375 45730753 379 "*"
"3244" "chr3" 45786901 45796940 10040 "*"
"3245" "chr3" 45838036 45864809 26774 "*"
"3246" "chr3" 45957217 45959390 2174 "*"
"3247" "chr3" 46037317 46062290 24974 "*"
"3248" "chr3" 46068980 46205095 136116 "*"
"3249" "chr3" 46308198 46395234 87037 "*"
"3250" "chr3" 46402414 46411632 9219 "*"
"3251" "chr3" 46417698 46448720 31023 "*"
"3252" "chr3" 46451015 46477495 26481 "*"
"3253" "chr3" 46526725 46539484 12760 "*"
"3254" "chr3" 46542440 46556877 14438 "*"
"3255" "chr3" 46623953 46653924 29972 "*"
"3256" "chr3" 46668034 46710484 42451 "*"
"3257" "chr3" 46735195 46742822 7628 "*"
"3258" "chr3" 46752414 46753605 1192 "*"
"3259" "chr3" 46854065 46871893 17829 "*"
"3260" "chr3" 46875586 46899356 23771 "*"
"3261" "chr3" 46904974 46919235 14262 "*"
"3262" "chr3" 46945290 46963219 17930 "*"
"3263" "chr3" 47051195 47053031 1837 "*"
"3264" "chr3" 47054958 47057897 2940 "*"
"3265" "chr3" 47205468 47205859 392 "*"
"3266" "chr3" 47388307 47422490 34184 "*"
"3267" "chr3" 47454932 47455183 252 "*"
"3268" "chr3" 47517446 47537129 19684 "*"
"3269" "chr3" 47555200 47603727 48528 "*"
"3270" "chr3" 47621731 47627377 5647 "*"
"3271" "chr3" 47823597 47844398 20802 "*"
"3272" "chr3" 47891687 47892179 493 "*"
"3273" "chr3" 48130770 48198667 67898 "*"
"3274" "chr3" 48229802 48238053 8252 "*"
"3275" "chr3" 48238107 48264836 26730 "*"
"3276" "chr3" 48266982 48282595 15614 "*"
"3277" "chr3" 48329116 48335588 6473 "*"
"3278" "chr3" 48342887 48348335 5449 "*"
"3279" "chr3" 48369832 48413708 43877 "*"
"3280" "chr3" 48436191 48445260 9070 "*"
"3281" "chr3" 48471461 48473579 2119 "*"
"3282" "chr3" 48481530 48481685 156 "*"
"3283" "chr3" 48485538 48488113 2576 "*"
"3284" "chr3" 48509045 48509196 152 "*"
"3285" "chr3" 48542260 48555116 12857 "*"
"3286" "chr3" 48598563 48599150 588 "*"
"3287" "chr3" 48601202 48601505 304 "*"
"3288" "chr3" 48632594 48636431 3838 "*"
"3289" "chr3" 48647099 48658274 11176 "*"
"3290" "chr3" 48659190 48662830 3641 "*"
"3291" "chr3" 48709982 48711277 1296 "*"
"3292" "chr3" 48723335 48725435 2101 "*"
"3293" "chr3" 48754921 48785217 30297 "*"
"3294" "chr3" 48885271 48894355 9085 "*"
"3295" "chr3" 48936427 48955220 18794 "*"
"3296" "chr3" 49022972 49027340 4369 "*"
"3297" "chr3" 49044582 49044636 55 "*"
"3298" "chr3" 49060927 49061761 835 "*"
"3299" "chr3" 49066876 49067141 266 "*"
"3300" "chr3" 49131505 49133364 1860 "*"
"3301" "chr3" 49142563 49145478 2916 "*"
"3302" "chr3" 49158372 49158546 175 "*"
"3303" "chr3" 49170600 49190291 19692 "*"
"3304" "chr3" 49191835 49199967 8133 "*"
"3305" "chr3" 49203786 49209017 5232 "*"
"3306" "chr3" 49213920 49215068 1149 "*"
"3307" "chr3" 49229292 49235860 6569 "*"
"3308" "chr3" 49295538 49306029 10492 "*"
"3309" "chr3" 49314509 49314576 68 "*"
"3310" "chr3" 49377537 49394608 17072 "*"
"3311" "chr3" 49395792 49396578 787 "*"
"3312" "chr3" 49449527 49449638 112 "*"
"3313" "chr3" 49453910 49454210 301 "*"
"3314" "chr3" 49466758 49506135 39378 "*"
"3315" "chr3" 49573052 49586738 13687 "*"
"3316" "chr3" 49591800 49591921 122 "*"
"3317" "chr3" 49708983 49711434 2452 "*"
"3318" "chr3" 49720935 49721379 445 "*"
"3319" "chr3" 49726197 49726949 753 "*"
"3320" "chr3" 49761385 49761727 343 "*"
"3321" "chr3" 49823976 49828166 4191 "*"
"3322" "chr3" 49837255 49840686 3432 "*"
"3323" "chr3" 49842464 49842637 174 "*"
"3324" "chr3" 49851392 49866027 14636 "*"
"3325" "chr3" 49893993 49895421 1429 "*"
"3326" "chr3" 49907370 49924435 17066 "*"
"3327" "chr3" 49941307 49946301 4995 "*"
"3328" "chr3" 49967446 49977476 10031 "*"
"3329" "chr3" 50156398 50192847 36450 "*"
"3330" "chr3" 50226509 50229042 2534 "*"
"3331" "chr3" 50235130 50242691 7562 "*"
"3332" "chr3" 50258407 50263723 5317 "*"
"3333" "chr3" 50296787 50305039 8253 "*"
"3334" "chr3" 50314573 50316517 1945 "*"
"3335" "chr3" 50336900 50337319 420 "*"
"3336" "chr3" 50349813 50355220 5408 "*"
"3337" "chr3" 50360282 50362340 2059 "*"
"3338" "chr3" 50365669 50367216 1548 "*"
"3339" "chr3" 50378368 50378536 169 "*"
"3340" "chr3" 50383157 50384918 1762 "*"
"3341" "chr3" 50391497 50392179 683 "*"
"3342" "chr3" 50396940 50400230 3291 "*"
"3343" "chr3" 50540893 50595455 54563 "*"
"3344" "chr3" 50622422 50643884 21463 "*"
"3345" "chr3" 50649263 50649292 30 "*"
"3346" "chr3" 50686729 50712510 25782 "*"
"3347" "chr3" 50712595 50712671 77 "*"
"3348" "chr3" 51421630 51422691 1062 "*"
"3349" "chr3" 51426829 51428698 1870 "*"
"3350" "chr3" 51534019 51575595 41577 "*"
"3351" "chr3" 51697613 51705190 7578 "*"
"3352" "chr3" 51738340 51741080 2741 "*"
"3353" "chr3" 51752626 51812576 59951 "*"
"3354" "chr3" 51813204 51840727 27524 "*"
"3355" "chr3" 51937387 51967441 30055 "*"
"3356" "chr3" 51975958 51976360 403 "*"
"3357" "chr3" 51982884 51989329 6446 "*"
"3358" "chr3" 52001483 52002525 1043 "*"
"3359" "chr3" 52023219 52027643 4425 "*"
"3360" "chr3" 52029959 52082936 52978 "*"
"3361" "chr3" 52090462 52096109 5648 "*"
"3362" "chr3" 52099129 52109248 10120 "*"
"3363" "chr3" 52188707 52232098 43392 "*"
